epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
27,0.859856083095803,7.510322692273645e-06,0.7149128871681416,0.328,0.5691544524336283,0.7149128871681416,0.7149128871681416,0.3704110204646018,0.19140625,,0.7149128871681416,0.37062408695334137,0.0,0.0,0.0,0.1074296236038208
28,0.8116616042327822,7.134806557659962e-06,0.7449702710176991,0.3936,0.6091935149336283,0.7449702710176991,0.7449702710176991,0.334157217920354,0.263671875,,0.7449702710176991,0.6362543230194497,0.0,0.0,0.0,0.10111919045448303
29,0.8521071331754788,6.778066229776964e-06,0.7400269634955752,0.376,0.5984513274336283,0.7400269634955752,0.7400269634955752,0.334157217920354,0.240234375,,0.7400269634955752,0.6032905815765066,0.0,0.0,0.0,0.0987100899219513
30,0.7945835390120599,6.439162918288115e-06,0.718490735619469,0.3376,0.5750138274336283,0.718490735619469,0.718490735619469,0.333180655420354,0.177734375,,0.718490735619469,0.5151455076844426,0.0,0.0,0.0,0.0897342786192894
31,0.8262438445699934,6.11720477237371e-06,0.723226631637168,0.2928,0.5476700774336283,0.723226631637168,0.723226631637168,0.338063467920354,0.142578125,,0.723226631637168,0.5265993141322527,0.0,0.0,0.0,0.09895819425582886
32,0.8308164257720283,5.811344533755024e-06,0.7051299778761061,0.256,0.5252091399336283,0.7051299778761061,0.7051299778761061,0.3517958379424779,0.091796875,,0.7051299778761061,0.6084588199342825,0.0,0.0,0.0,0.0993211641907692
33,0.8057284523804367,5.520777307067273e-06,0.7065472898230089,0.3152,0.5613419524336283,0.7065472898230089,0.7065472898230089,0.3611034292035398,0.171875,,0.7065472898230089,0.6382818066104541,0.0,0.0,0.0,0.09783037006855011
34,0.7927160258564435,5.244738441713909e-06,0.7066337112831858,0.2992,0.5515763274336283,0.7066337112831858,0.7066337112831858,0.32777931415929207,0.15234375,,0.7066337112831858,0.5064122482788864,0.0,0.0,0.0,0.10210432857275009
35,0.7948513898093004,4.982501519628213e-06,0.7048707134955753,0.2128,0.49884195243362833,0.7048707134955753,0.7048707134955753,0.334157217920354,0.05078125,,0.7048707134955753,0.8669898656623731,0.0,0.0,0.0,0.09947279840707779
36,0.792872600482251,4.7333764436468025e-06,0.7134437223451326,0.3488,0.5818497649336283,0.7134437223451326,0.7134437223451326,0.3576552129424779,0.2109375,,0.7134437223451326,0.5266082165509669,0.0,0.0,0.0,0.09484514594078064
37,0.8193218412628279,4.496707621464462e-06,0.7081720132743363,0.2992,0.5515763274336283,0.7081720132743363,0.7081720132743363,0.336110342920354,0.12109375,,0.7081720132743363,0.6134012714135698,0.0,0.0,0.0,0.10068681091070175
38,0.8042498536918428,4.271872240391239e-06,0.7271155973451326,0.224,0.5056778899336283,0.7271155973451326,0.7271155973451326,0.3463944966814159,0.05859375,,0.7271155973451326,0.7697206964271865,0.0,0.0,0.0,0.09786028414964676
39,0.8010968639595862,4.058278628371677e-06,0.7169351493362832,0.3104,0.5584122649336283,0.7169351493362832,0.7169351493362832,0.336110342920354,0.15234375,,0.7169351493362832,0.47198360096758724,0.0,0.0,0.0,0.09884998202323914
40,0.7786718139373264,3.855364696953093e-06,0.724436532079646,0.32,0.5642716399336283,0.724436532079646,0.724436532079646,0.3184717228982301,0.103515625,,0.724436532079646,0.7410474733221574,0.0,0.0,0.0,0.09861297160387039
