epoch,train_loss,skipped_training_clips,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean,stage1_saturated,stage2_saturated,stage3_saturated,stage3_output_std
14,0.5256168602928519,0,1.4630249373465883e-05,0.8181692477876106,0.8022598870056498,0.7468888274336283,0.8181692477876106,0.8181692477876106,0.26998064159292035,0.53125,,,,,,,
15,0.5212394266268239,0,1.3898736904792588e-05,0.7823561946902654,0.7853107344632768,0.7234513274336283,0.7823561946902654,0.7823561946902654,0.2655558628318584,0.5,,,,,,,
16,0.5334817839674652,0,1.3203800059552958e-05,0.7466814159292036,0.7796610169491526,0.7156388274336283,0.7466814159292036,0.7466814159292036,0.31008019911504425,0.484375,,,,,,,
17,0.5258039041347802,0,1.254361005657531e-05,0.8042035398230087,0.7853107344632768,0.7234513274336283,0.8042035398230087,0.8042035398230087,0.2488938053097345,0.484375,,,,,,,
18,0.5329621968455612,0,1.1916429553746543e-05,0.8089048672566371,0.7853107344632768,0.7234513274336283,0.8089048672566371,0.8089048672566371,0.2488938053097345,0.5,,,,,,,
19,0.49985851066187026,0,1.1320608076059215e-05,0.813191371681416,0.7853107344632768,0.7234513274336283,0.813191371681416,0.813191371681416,0.23223174778761063,0.5,,,,,,,
20,0.5047369419559836,0,1.0754577672256254e-05,0.7899612831858406,0.7909604519774012,0.7312638274336283,0.7899612831858406,0.7899612831858406,0.26998064159292035,0.515625,,,,,,,
21,0.525431799672544,0,1.021684878864344e-05,0.7972898230088495,0.7909604519774012,0.7312638274336283,0.7972898230088495,0.7972898230088495,0.2522815265486726,0.515625,,,,,,,
22,0.5202121214158834,0,9.706006349211269e-06,0.7819413716814159,0.7853107344632768,0.7234513274336283,0.7819413716814159,0.7819413716814159,0.26998064159292035,0.5,,,,,,,
23,0.5059930253736675,0,9.220706031750704e-06,0.7952157079646018,0.7966101694915254,0.7390763274336283,0.7952157079646018,0.7952157079646018,0.2577433628318584,0.53125,,,,,,,
24,0.5053092704592272,0,8.759670730163168e-06,0.804341814159292,0.807909604519774,0.7547013274336283,0.804341814159292,0.804341814159292,0.26998064159292035,0.5,,,,,,,
25,0.4836718495264649,0,8.32168719365501e-06,0.8014380530973452,0.7796610169491526,0.7156388274336283,0.8014380530973452,0.8014380530973452,0.25331858407079644,0.484375,,,,,,,
26,0.5198670930154622,0,7.905602833972258e-06,0.831858407079646,0.8248587570621468,0.7781388274336283,0.831858407079646,0.831858407079646,0.2577433628318584,0.609375,,,,,,,
27,0.5009708649683744,0,7.510322692273645e-06,0.8234236725663717,0.807909604519774,0.7547013274336283,0.8234236725663717,0.8234236725663717,0.25331858407079644,0.5625,,,,,,,
28,0.5048102400479838,0,7.134806557659962e-06,0.824391592920354,0.8305084745762712,0.7859513274336283,0.824391592920354,0.824391592920354,0.2744054203539823,0.625,,,,,,,
29,0.49485884508118033,0,6.778066229776964e-06,0.7953539823008848,0.8022598870056498,0.7468888274336283,0.7953539823008848,0.7953539823008848,0.23561946902654868,0.546875,,,,,,,
30,0.5183438846934587,0,6.439162918288115e-06,0.8076603982300885,0.8192090395480226,0.7703263274336283,0.8076603982300885,0.8076603982300885,0.25331858407079644,0.578125,,,,,,,
31,0.5188781827390194,0,6.11720477237371e-06,0.8196902654867256,0.8305084745762712,0.7859513274336283,0.8196902654867256,0.8196902654867256,0.2488938053097345,0.625,,,,,,,
32,0.500586438447237,0,5.811344533755024e-06,0.8149889380530974,0.8248587570621468,0.7781388274336283,0.8149889380530974,0.8149889380530974,0.2655558628318584,0.59375,,,,,,,
33,0.5072542224265635,0,5.520777307067273e-06,0.8282632743362832,0.8248587570621468,0.7781388274336283,0.8282632743362832,0.8282632743362832,0.2665929203539823,0.609375,,,,,,,
34,0.4799870736189187,0,5.244738441713909e-06,0.8192754424778762,0.8192090395480226,0.7703263274336283,0.8192754424778762,0.8192754424778762,0.2655558628318584,0.59375,,,,,,,
35,0.49627048918418587,0,4.982501519628213e-06,0.8066924778761062,0.8192090395480226,0.7703263274336283,0.8066924778761062,0.8066924778761062,0.2488938053097345,0.59375,,,,,,,
36,0.5037626126594842,0,4.7333764436468025e-06,0.8147123893805309,0.8135593220338984,0.7625138274336283,0.8147123893805309,0.8147123893805309,0.23223174778761063,0.5625,,,,,,,
37,0.47573697555437683,0,4.496707621464462e-06,0.8277101769911505,0.8248587570621468,0.7781388274336283,0.8277101769911505,0.8277101769911505,0.2410813053097345,0.59375,,,,,,,
38,0.48321337887644766,0,4.271872240391239e-06,0.8203816371681415,0.8192090395480226,0.7703263274336283,0.8203816371681415,0.8203816371681415,0.26216814159292035,0.59375,,,,,,,
39,0.47419054848328235,0,4.058278628371677e-06,0.8154037610619469,0.8135593220338984,0.7625138274336283,0.8154037610619469,0.8154037610619469,0.2332688053097345,0.578125,,,,,,,
40,0.4806432754313573,0,3.855364696953093e-06,0.8245298672566372,0.8192090395480226,0.7703263274336283,0.8245298672566372,0.8245298672566372,0.2655558628318584,0.59375,,,,,,,
41,0.4805258084200323,0,3.6625964621054378e-06,0.7974280973451328,0.8022598870056498,0.7468888274336283,0.7974280973451328,0.7974280973451328,0.2655558628318584,0.53125,,,,,,,
42,0.4761557709686458,0,3.4794666390001657e-06,0.8083517699115044,0.807909604519774,0.7547013274336283,0.8083517699115044,0.8083517699115044,0.2488938053097345,0.546875,,,,,,,
43,0.46998022265359757,0,3.3054933070501574e-06,0.81554203539823,0.7796610169491526,0.7156388274336283,0.81554203539823,0.81554203539823,0.21999446902654868,0.484375,,,,,,,
44,0.49653770857676865,0,3.1402186416976496e-06,0.8266039823008849,0.8135593220338984,0.7625138274336283,0.8266039823008849,0.8266039823008849,0.2488938053097345,0.5625,,,,,,,
45,0.45094063891796393,0,2.983207709612767e-06,0.8165099557522124,0.807909604519774,0.7547013274336283,0.8165099557522124,0.8165099557522124,0.2577433628318584,0.5625,,,,,,,
46,0.4634996519116685,0,2.8340473241321283e-06,0.8187223451327433,0.8135593220338984,0.7625138274336283,0.8187223451327433,0.8187223451327433,0.25331858407079644,0.578125,,,,,,,
47,0.48645500263385477,0,2.692344957925522e-06,0.8261891592920354,0.8192090395480226,0.7703263274336283,0.8261891592920354,0.8261891592920354,0.25331858407079644,0.5625,,,,,,,
48,0.47833142449334265,0,2.5577277100292455e-06,0.8231471238938053,0.8135593220338984,0.7625138274336283,0.8231471238938053,0.8231471238938053,0.22676991150442477,0.578125,,,,,,,
49,0.44753078036382793,0,2.4298413245277833e-06,0.8163716814159292,0.8192090395480226,0.7703263274336283,0.8163716814159292,0.8163716814159292,0.25331858407079644,0.59375,,,,,,,
50,0.4663270698902197,0,2.308349258301394e-06,0.8260508849557522,0.8192090395480226,0.7703263274336283,0.8260508849557522,0.8260508849557522,0.2754424778761062,0.59375,,,,,,,
51,0.4789574085087515,0,2.192931795386324e-06,0.8214878318584071,0.8248587570621468,0.7781388274336283,0.8214878318584071,0.8214878318584071,0.2488938053097345,0.59375,,,,,,,
52,0.5062107947897166,0,2.0832852056170076e-06,0.8170630530973451,0.807909604519774,0.7547013274336283,0.8170630530973451,0.8170630530973451,0.26216814159292035,0.5625,,,,,,,
53,0.4578211436681449,0,1.979120945336157e-06,0.8163716814159292,0.8135593220338984,0.7625138274336283,0.8163716814159292,0.8163716814159292,0.24550608407079647,0.578125,,,,,,,
54,0.45637512728106233,0,1.8801648980693493e-06,0.8156803097345133,0.8192090395480226,0.7703263274336283,0.8156803097345133,0.8156803097345133,0.24446902654867259,0.578125,,,,,,,
55,0.4664314799485728,0,1.7861566531658818e-06,0.8178926991150443,0.807909604519774,0.7547013274336283,0.8178926991150443,0.8178926991150443,0.2488938053097345,0.546875,,,,,,,
56,0.4893781100474298,0,1.6968488205075877e-06,0.8149889380530974,0.8135593220338984,0.7625138274336283,0.8149889380530974,0.8149889380530974,0.25331858407079644,0.578125,,,,,,,
57,0.4699234615596943,0,1.6120063794822082e-06,0.8046183628318583,0.807909604519774,0.7547013274336283,0.8046183628318583,0.8046183628318583,0.24446902654867259,0.546875,,,,,,,
58,0.453441371132154,0,1.5314060605080976e-06,0.8148506637168141,0.807909604519774,0.7547013274336283,0.8148506637168141,0.8148506637168141,0.25331858407079644,0.515625,,,,,,,
59,0.46387755719944834,0,1.4548357574826926e-06,0.819137168141593,0.7966101694915254,0.7390763274336283,0.819137168141593,0.819137168141593,0.24004424778761063,0.53125,,,,,,,
60,0.4711286837644875,0,1.382093969608558e-06,0.8189988938053098,0.807909604519774,0.7547013274336283,0.8189988938053098,0.8189988938053098,0.23223174778761063,0.5625,,,,,,,
