epoch,train_loss,learning_rate,selection_value,validation_accuracy,validation_balanced_accuracy,validation_auroc,validation_macro_dataset_auroc,validation_eer,validation_tpr_at_target_fpr,dfd_auroc,celebdfv3_auroc,embedding_variance_mean
49,0.0014897613116772845,8.099471081759274e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.3186429373247177
50,0.0009488045150646939,7.69449752767131e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1502183981589982
51,0.0010926978458883241,7.309772651287744e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9464300756795647
52,0.0010175638046348468,6.944284018723356e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8875708954908764
53,0.0011025887972209603,6.597069817787189e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9886511839658717
54,0.0009305331885116174,6.267216326897829e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.2282746854914863
55,0.0011148679273901506,5.953855510552937e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1343714428910099
56,0.0009515138663118705,5.65616273502529e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8759823580857101
57,0.0018584401404950768,5.373354598274025e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7842941802124266
58,0.0014130758383544162,5.104686868360323e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7268730418927448
59,0.0013438521447824315,4.849452524942307e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8171478055961584
60,0.0013428480888251215,4.606979898695191e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9127412724598483
61,0.0016058889421401545,4.376630903760431e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.967016770664355
62,0.0009604755934560672,4.157799358572409e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9678970672360706
63,0.0010643714311299845,3.9499093906437885e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9111206979114309
64,0.0009741301881149411,3.752413921111599e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9067535600130742
65,0.0009484107373282314,3.564793225056019e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9021510871552557
66,0.0011813709628768266,3.3865535638032174e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9987425454750376
67,0.0009289256209740415,3.2172258856130564e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.2931185265571545
68,0.0013803403620840982,3.056364591332403e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8438931050865767
69,0.0013291413721162825,2.903546361765783e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9962641545543166
70,0.0010946351540042087,2.758369043677494e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8613457652867547
71,0.001049593774951063,2.620450591493619e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0227673105899495
72,0.0010800343676237389,2.489428061918938e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1529966269110103
73,0.0012504769983934239,2.364956658822991e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.919340734290717
74,0.000923674285877496,2.2467088258818413e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1279997309435505
75,0.0009468755102716387,2.134373384587749e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9031032010065676
76,0.0009780720254639163,2.0276547153583614e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1027311752544182
77,0.0010441281832754613,1.9262719795904432e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.960312563953897
78,0.000968637436744757,1.829958380610921e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9153103837336424
79,0.0013544009503675624,1.738460461580375e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9253318331809884
80,0.0009582932660123333,1.6515374385013564e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.918977556697648
81,0.001184328304952942,1.5689605665762886e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9365680449985968
82,0.0010605396673781797,1.490512538247474e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.173841809134899
83,0.0011864268220961095,1.4159869113351003e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.07467767267393
84,0.0009073273424291984,1.3451875657683452e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0132989170846534
85,0.001015030173584819,1.277928187479928e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9597112345676201
86,0.0010074830701341853,1.2140317781059316e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0101842836456107
87,0.0012715546879917383,1.153330189200635e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8697325368027153
88,0.000936065090354532,1.0956636797406032e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9220992757505997
89,0.0008947777969297022,1.0408804957535729e-05,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8028057615343092
90,0.0010057604493340477,9.888364709658941e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0517537460115458
91,0.00098596028983593,9.393946474175994e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9353000483397583
92,0.0009548123634885997,8.924249150467194e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9102373024725995
93,0.0011096902191638947,8.478036692943835e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0489914798689521
94,0.0008995679119834677,8.054134858296643e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9691145770473552
95,0.0009433129423996433,7.65142811538181e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0491580796976676
96,0.0009646955411881208,7.26885670961272e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.969477334071944
97,0.0009735596424434334,6.905413874132084e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9010658864982161
98,0.0009685363620519638,6.5601431804254795e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0045325182520435
99,0.000989295227918774,6.232136021404205e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9126719429732875
100,0.0009732720995089039,5.920529220333994e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1073790155267795
101,0.0011693541397107764,5.624502759317295e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.976939630118687
102,0.0014143684878945352,5.34327762135143e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0823794940551443
103,0.0013791361881885678,5.076113740283858e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8631860311790784
104,0.0009594802191713825,4.8223080532696655e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0710868593565606
105,0.0010843777796253561,4.581192650606182e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7893685243453382
106,0.0010106288187671452,4.3521330180758725e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9981584792987762
107,0.000997758866287768,4.1345263671720786e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9159951796254724
108,0.0012916648003738374,3.927800048813474e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8938098277420682
109,0.0012938173866132274,3.7314100463728006e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7676954413565373
110,0.0010380725230788811,3.5448395440541604e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8543476906382901
111,0.000974373344797641,3.3675975668514524e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0543911435791187
112,0.0009763360285433009,3.1992176885088796e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7685164665521411
113,0.0009435536398086697,3.0392568040834356e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.974393503181511
114,0.001120902970433235,2.8872939638792635e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0048623251081088
115,0.001030236907536164,2.7429292656853003e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9386345245311983
116,0.0012790137494448572,2.605782802401035e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1267232623186298
117,0.000999688424053602,2.475493662280983e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.2835720307652811
118,0.001081826671725139,2.351718979166934e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7940129727812474
119,0.0010645111906342208,2.234133030208587e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7594186952566997
120,0.0010118644160684199,2.1224263786981576e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9017619547884262
121,0.0010153863724553958,2.0163050597632494e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9940009089795121
122,0.000905541330575943,1.915489806775087e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8976867969610373
123,0.0009943410841515288,1.8197153164363325e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.885807404934518
124,0.0009809511073399335,1.7287295506145157e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.041447829601092
125,0.0009787145972950384,1.6422930730837899e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9180429381290083
126,0.001296485957573168,1.5601784194296004e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8849385837791627
127,0.001028067446895875,1.4821694984581202e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8406890564725837
128,0.0010825072589796037,1.4080610235352142e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0004852497427676
129,0.0009504872519755736,1.3376579723584535e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.1604616718795118
130,0.0012498611060436815,1.2707750737405307e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0211623817322621
131,0.001422583794919774,1.2072363200535042e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.7872486854102326
132,0.0009632043918827548,1.146874504050829e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8721530133407693
133,0.0008947358524892479,1.0895307788482876e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9217194619553887
134,0.000989449949702248,1.0350542399058731e-06,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9882999198016141
135,0.0013824695284711196,9.833015279105794e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9549186208975197
136,0.0009747766831424088,9.341364515150503e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0668115694931581
137,0.0011564596527023241,8.874296289392978e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.050774931941425
138,0.0010692879586713389,8.430581474923329e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.947114893709495
139,0.0009257866331608966,8.009052401177162e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.136003532738833
140,0.000980631192214787,7.608599781118303e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9081426195227638
141,0.0011612072528805583,7.228169792062388e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.8820803848407114
142,0.0009688550955615938,6.866761302459269e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.813083177592503
143,0.001006445853272453,6.523423237336305e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9367706093770961
144,0.0009350337233627215,6.197252075469489e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0001909425099187
145,0.0009261528350180015,5.887389471696014e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.9307982700165132
146,0.001039695818326436,5.593019998111213e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,0.777344041774114
147,0.000994434379390441,5.313368998205652e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0618862111143905
148,0.0009236038342351094,5.047700548295369e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0010419003567643
149,0.001129383794614114,4.7953155208806e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.0977156656450515
150,0.0009410423983354122,4.55554974483657e-07,0.73,0.65,0.65,0.73,0.73,0.45,0.4,0.73,,1.2606574828956107
